book_names,availability,ratings,prices,categories,book_urls,book_images,source_website,scraped_at
My Mrs. Brown,14,Three,£24.48,Fiction,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,https://books.toscrape.com/media/cache/e0/79/e07906c1e507055da9a2260a74f58273.jpg,https://books.toscrape.com/,2026-08-05 09:17:51.978425+00:00
My Kind of Crazy,14,One,£40.36,Young Adult,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,https://books.toscrape.com/media/cache/46/6e/466e9636819aad1126ac6cefb5313ba8.jpg,https://books.toscrape.com/,2026-08-05 09:17:52.382603+00:00
Mr. Mercedes (Bill Hodges Trilogy #1),14,One,£28.90,Fiction,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,https://books.toscrape.com/media/cache/a7/f0/a7f092a7b79f848df0226f808fed489b.jpg,https://books.toscrape.com/,2026-08-05 09:17:52.794734+00:00
More Than Music (Chasing the Dream #1),14,Two,£37.61,Add a comment,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,https://books.toscrape.com/media/cache/3f/e7/3fe7073a5caac81929524d2d9488f928.jpg,https://books.toscrape.com/,2026-08-05 09:17:53.217801+00:00
Made to Stick: Why Some Ideas Survive and Others Die,14,Five,£38.85,Business,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,https://books.toscrape.com/media/cache/e2/2e/e22e4a82d97f9f0689d5295a98f5dcff.jpg,https://books.toscrape.com/,2026-08-05 09:17:53.643680+00:00
Luis Paints the World,14,Three,£53.95,Childrens,https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html,https://books.toscrape.com/media/cache/85/e7/85e75d5a9309da5807c82decf3d90263.jpg,https://books.toscrape.com/,2026-08-05 09:17:53.950480+00:00
Luckiest Girl Alive,14,Three,£49.83,Default,https://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,https://books.toscrape.com/media/cache/81/c0/81c0a1ce03db82568e2496db945a8227.jpg,https://books.toscrape.com/,2026-08-05 09:17:54.382803+00:00
Lowriders to the Center of the Earth (Lowriders in Space #2),14,Two,£51.51,Sequential Art,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,https://books.toscrape.com/media/cache/b2/97/b2978e96069dd91785e5ab0bc99c022e.jpg,https://books.toscrape.com/,2026-08-05 09:17:54.800987+00:00
Love Is a Mix Tape (Music #1),14,One,£18.03,Music,https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,https://books.toscrape.com/media/cache/a2/6d/a26d8449abb3381e09126eda5f4e8151.jpg,https://books.toscrape.com/,2026-08-05 09:17:55.222086+00:00
Looking for Lovely: Collecting the Moments that Matter,14,Five,£29.14,Nonfiction,https://books.toscrape.com/catalogue/looking-for-lovely-collecting-the-moments-that-matter_710/index.html,https://books.toscrape.com/media/cache/61/1e/611e1804ad968e309a5f788d4ebc1cb4.jpg,https://books.toscrape.com/,2026-08-05 09:17:55.668842+00:00
"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",14,Four,£46.91,Default,https://books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html,https://books.toscrape.com/media/cache/e9/5e/e95e82f09681709bb0f927341dda274e.jpg,https://books.toscrape.com/,2026-08-05 09:17:56.103963+00:00
Let It Out: A Journey Through Journaling,14,Five,£26.79,Nonfiction,https://books.toscrape.com/catalogue/let-it-out-a-journey-through-journaling_708/index.html,https://books.toscrape.com/media/cache/51/fc/51fcd3e9384894e6a53a753d2ab856ee.jpg,https://books.toscrape.com/,2026-08-05 09:17:56.406202+00:00
Lady Midnight (The Dark Artifices #1),14,Five,£16.28,Default,https://books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html,https://books.toscrape.com/media/cache/89/a6/89a61d48e93bc92537c0a2cb2c0094bb.jpg,https://books.toscrape.com/,2026-08-05 09:17:56.824451+00:00
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",14,One,£19.55,Food and Drink,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,https://books.toscrape.com/media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,https://books.toscrape.com/,2026-08-05 09:17:57.264728+00:00
Island of Dragons (Unwanteds #7),14,One,£29.65,Fantasy,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,https://books.toscrape.com/media/cache/75/b9/75b99691594fde72ccb1831624cfeff6.jpg,https://books.toscrape.com/,2026-08-05 09:17:57.578901+00:00
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,14,Four,£25.98,Humor,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,https://books.toscrape.com/media/cache/ea/7b/ea7bcac4b27a5bf6d4f8125bb7af3361.jpg,https://books.toscrape.com/,2026-08-05 09:17:58.032836+00:00
I Am Pilgrim (Pilgrim #1),14,Four,£10.60,Fiction,https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,https://books.toscrape.com/media/cache/ed/07/ed07c9e7c53d4f33a6eb7d41eb0e6d4a.jpg,https://books.toscrape.com/,2026-08-05 09:17:58.456925+00:00
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14,Five,£14.75,Humor,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,https://books.toscrape.com/media/cache/b5/a9/b5a90d1c36a96513942f006345ace3d2.jpg,https://books.toscrape.com/,2026-08-05 09:17:59.018822+00:00
"Hush, Hush (Hush, Hush #1)",14,Three,£47.02,Default,https://books.toscrape.com/catalogue/hush-hush-hush-hush-1_701/index.html,https://books.toscrape.com/media/cache/2a/b9/2ab91479fe480e964f319fa8ac6991b2.jpg,https://books.toscrape.com/,2026-08-05 09:17:59.463345+00:00
Hold Your Breath (Search and Rescue #1),14,One,£28.82,Romance,https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,https://books.toscrape.com/media/cache/0b/89/0b89c3b317d0f89da48356a0b5959c1e.jpg,https://books.toscrape.com/,2026-08-05 09:18:00.483785+00:00
Hamilton: The Revolution,14,Three,£58.79,Nonfiction,https://books.toscrape.com/catalogue/hamilton-the-revolution_699/index.html,https://books.toscrape.com/media/cache/34/ef/34ef0844cb1fbca6ab73444087fcf0e6.jpg,https://books.toscrape.com/,2026-08-05 09:18:00.918632+00:00
Greek Mythic History,14,Five,£10.23,Default,https://books.toscrape.com/catalogue/greek-mythic-history_698/index.html,https://books.toscrape.com/media/cache/36/cf/36cf56c7bdf35aadbcc6f05a8e8d8fcb.jpg,https://books.toscrape.com/,2026-08-05 09:18:01.222762+00:00
God: The Most Unpleasant Character in All Fiction,14,Five,£30.03,Religion,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,https://books.toscrape.com/media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg,https://books.toscrape.com/,2026-08-05 09:18:01.538151+00:00
Glory over Everything: Beyond The Kitchen House,14,Three,£45.84,Historical Fiction,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,https://books.toscrape.com/media/cache/96/41/964194a317f8ce5ed031bf4c9ceb43ab.jpg,https://books.toscrape.com/,2026-08-05 09:18:01.961514+00:00
Feathers: Displays of Brilliant Plumage,14,Three,£49.05,Art,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,https://books.toscrape.com/media/cache/f2/ee/f2ee668cf593ff13a9560c2801e9c2a2.jpg,https://books.toscrape.com/,2026-08-05 09:18:02.401510+00:00
"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",14,Four,£15.06,Nonfiction,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,https://books.toscrape.com/media/cache/11/e2/11e227bdb5fe8b43dcc2366a157a47c2.jpg,https://books.toscrape.com/,2026-08-05 09:18:02.712858+00:00
Every Last Word,14,Three,£46.47,Default,https://books.toscrape.com/catalogue/every-last-word_693/index.html,https://books.toscrape.com/media/cache/92/e7/92e7f0a8ca38964fea93e911aefbf6c9.jpg,https://books.toscrape.com/,2026-08-05 09:18:03.143931+00:00
Eligible (The Austen Project #4),14,Three,£27.09,Fiction,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,https://books.toscrape.com/media/cache/26/3b/263bf5d128bf18553ea8da8bb19e9a0c.jpg,https://books.toscrape.com/,2026-08-05 09:18:03.445334+00:00
El Deafo,14,Five,£57.62,Sequential Art,https://books.toscrape.com/catalogue/el-deafo_691/index.html,https://books.toscrape.com/media/cache/34/eb/34eb0f1b570d4f1f6ad106652f1ac6ff.jpg,https://books.toscrape.com/,2026-08-05 09:18:03.868240+00:00
Eight Hundred Grapes,14,Four,£14.39,Fiction,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,https://books.toscrape.com/media/cache/8c/01/8c011092f05791961d25ec3cfcf0a832.jpg,https://books.toscrape.com/,2026-08-05 09:18:04.188124+00:00
"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",14,Five,£51.75,Nonfiction,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,https://books.toscrape.com/media/cache/b1/e1/b1e15eef42c0d71596f9f9ad4e9f48b0.jpg,https://books.toscrape.com/,2026-08-05 09:18:04.748599+00:00
"Eat Fat, Get Thin",14,Two,£54.07,Health,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,https://books.toscrape.com/media/cache/62/3f/623f8e7f7432ce744f4318aae8166ce4.jpg,https://books.toscrape.com/,2026-08-05 09:18:05.179578+00:00
Don't Get Caught,14,One,£55.35,Young Adult,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,https://books.toscrape.com/media/cache/b2/df/b2df2ea409c5cf28538b67aff424b11f.jpg,https://books.toscrape.com/,2026-08-05 09:18:05.491852+00:00
Doctor Sleep (The Shining #2),14,Two,£40.12,Horror,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,https://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg,https://books.toscrape.com/,2026-08-05 09:18:05.787955+00:00
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),14,Five,£37.51,Fantasy,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,https://books.toscrape.com/media/cache/8f/80/8f8074d9f035c2a0ef8595ad89f7bcc8.jpg,https://books.toscrape.com/,2026-08-05 09:18:06.280994+00:00
Dear Mr. Knightley,14,Five,£11.21,Fiction,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,https://books.toscrape.com/media/cache/78/87/78873811f8c1d75a0c26d8cc8e6a9dbc.jpg,https://books.toscrape.com/,2026-08-05 09:18:06.707835+00:00
Daily Fantasy Sports,14,One,£36.58,Default,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,https://books.toscrape.com/media/cache/44/ff/44ff81a2ea37d3946605e205ddd538eb.jpg,https://books.toscrape.com/,2026-08-05 09:18:07.129420+00:00
Crazy Love: Overwhelmed by a Relentless God,14,Two,£47.72,Christian,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,https://books.toscrape.com/media/cache/03/f1/03f1e337afadba35687672b5625a9757.jpg,https://books.toscrape.com/,2026-08-05 09:18:07.424576+00:00
Cometh the Hour (The Clifton Chronicles #6),14,Three,£25.01,Fiction,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,https://books.toscrape.com/media/cache/55/11/5511a4296fbd484dcaa89c8a2d25965d.jpg,https://books.toscrape.com/,2026-08-05 09:18:07.714643+00:00
Code Name Verity (Code Name Verity #1),14,Four,£22.13,Add a comment,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,https://books.toscrape.com/media/cache/f5/58/f55886d1bf600529a35e1bd932c78ca0.jpg,https://books.toscrape.com/,2026-08-05 09:18:08.802261+00:00
Clockwork Angel (The Infernal Devices #1),14,One,£44.14,Default,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,https://books.toscrape.com/media/cache/ff/0e/ff0ee0002f510112b6d7a88f53366e1d.jpg,https://books.toscrape.com/,2026-08-05 09:18:09.093212+00:00
City of Glass (The Mortal Instruments #3),14,Four,£56.02,Fantasy,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,https://books.toscrape.com/media/cache/00/08/0008e65aa431ed3625ad3a4352f8e90d.jpg,https://books.toscrape.com/,2026-08-05 09:18:09.521375+00:00
City of Fallen Angels (The Mortal Instruments #4),14,Four,£11.23,Default,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,https://books.toscrape.com/media/cache/c9/40/c940b6c329ecc39aaed2ab0140592a4b.jpg,https://books.toscrape.com/,2026-08-05 09:18:09.950779+00:00
City of Bones (The Mortal Instruments #1),14,One,£43.28,Default,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,https://books.toscrape.com/media/cache/96/af/96af4aaf25ab49b057c10b5b7eb7652c.jpg,https://books.toscrape.com/,2026-08-05 09:18:10.385198+00:00
City of Ashes (The Mortal Instruments #2),14,One,£47.27,Default,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,https://books.toscrape.com/media/cache/68/da/68dab382d535305ca6025be9921df0d1.jpg,https://books.toscrape.com/,2026-08-05 09:18:10.817124+00:00
Cell,14,Four,£20.29,Add a comment,https://books.toscrape.com/catalogue/cell_674/index.html,https://books.toscrape.com/media/cache/0b/97/0b97282ed82b771ed328e05386a84adb.jpg,https://books.toscrape.com/,2026-08-05 09:18:11.244189+00:00
Catching Jordan (Hundred Oaks),14,Three,£50.83,Young Adult,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,https://books.toscrape.com/media/cache/ad/ac/adac97366586d261feab30bf5220756e.jpg,https://books.toscrape.com/,2026-08-05 09:18:11.666337+00:00
"Carry On, Warrior: Thoughts on Life Unarmed",14,Three,£31.85,Default,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,https://books.toscrape.com/media/cache/dd/f5/ddf5da673bb34a74a81faf7271c7ca13.jpg,https://books.toscrape.com/,2026-08-05 09:18:12.080805+00:00
Carrie,14,Two,£46.23,Default,https://books.toscrape.com/catalogue/carrie_671/index.html,https://books.toscrape.com/media/cache/c5/6f/c56f37eb53888765eb55f86fb7381c2f.jpg,https://books.toscrape.com/,2026-08-05 09:18:12.436463+00:00
Buying In: The Secret Dialogue Between What We Buy and Who We Are,14,Four,£37.80,Nonfiction,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,https://books.toscrape.com/media/cache/f2/fa/f2faa289117546efa0b4068a07778ab0.jpg,https://books.toscrape.com/,2026-08-05 09:18:12.850371+00:00
Brain on Fire: My Month of Madness,14,Five,£49.32,Nonfiction,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,https://books.toscrape.com/media/cache/88/aa/88aad1204951e0900906173b086e6695.jpg,https://books.toscrape.com/,2026-08-05 09:18:13.147415+00:00
Batman: Europa,14,Two,£32.01,Sequential Art,https://books.toscrape.com/catalogue/batman-europa_668/index.html,https://books.toscrape.com/media/cache/f1/fe/f1fecf0ce9b5771e4d2c9619e8550988.jpg,https://books.toscrape.com/,2026-08-05 09:18:13.562390+00:00
Barefoot Contessa Back to Basics,14,One,£28.01,Food and Drink,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,https://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,https://books.toscrape.com/,2026-08-05 09:18:13.988802+00:00
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,14,Five,£50.62,Food and Drink,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,https://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,https://books.toscrape.com/,2026-08-05 09:18:14.406567+00:00
Balloon Animals,14,Three,£17.03,Fiction,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,https://books.toscrape.com/media/cache/6e/23/6e2324cae6335e8e98c8b46597afc9a3.jpg,https://books.toscrape.com/,2026-08-05 09:18:14.823857+00:00
Art Ops Vol. 1,14,Three,£48.80,Sequential Art,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,https://books.toscrape.com/media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg,https://books.toscrape.com/,2026-08-05 09:18:15.140130+00:00
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),14,Four,£58.14,Young Adult,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,https://books.toscrape.com/media/cache/61/1a/611aba0ef5b859ba1977ef30677b0194.jpg,https://books.toscrape.com/,2026-08-05 09:18:16.791425+00:00
Angels Walking (Angels Walking #1),14,Two,£34.20,Add a comment,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,https://books.toscrape.com/media/cache/50/0e/500eeb810e940424827580574e46852c.jpg,https://books.toscrape.com/,2026-08-05 09:18:17.101256+00:00
Angels & Demons (Robert Langdon #1),14,Three,£51.48,Default,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,https://books.toscrape.com/media/cache/b4/2a/b42a187c37de904f776070c57f51c756.jpg,https://books.toscrape.com/,2026-08-05 09:18:17.530754+00:00
All the Light We Cannot See,14,Five,£29.87,Historical,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,https://books.toscrape.com/media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg,https://books.toscrape.com/,2026-08-05 09:18:18.533304+00:00
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",14,Two,£10.90,Sequential Art,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,https://books.toscrape.com/media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg,https://books.toscrape.com/,2026-08-05 09:18:18.975202+00:00
